,Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference_x,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile,Vehicle_Reference_y,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
1000,20191367A1066,411246.0,437981.0,-1.830588,53.837976,13,3,2,6,10/07/2019,4,15:05,200,E08000032,4,6265,6,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010596,1,2,2,2,15,3,3,0,0,1,0,0,9,1,1,2,9,0,18,0,8,0,0,0,0,1,1,6,2,39,7,1598,1,6,10,1,10
1001,20191367A1066,411246.0,437981.0,-1.830588,53.837976,13,3,2,6,10/07/2019,4,15:05,200,E08000032,4,6265,6,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010596,2,3,1,2,39,7,3,0,0,0,0,0,9,1,10,1,9,0,9,0,8,0,0,0,0,1,1,6,1,47,8,1598,2,5,1,1,1
1002,20191367A1066,411246.0,437981.0,-1.830588,53.837976,13,3,2,6,10/07/2019,4,15:05,200,E08000032,4,6265,6,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010596,2,3,1,2,39,7,3,0,0,0,0,0,9,1,10,2,9,0,18,0,8,0,0,0,0,1,1,6,2,39,7,1598,1,6,10,1,10
1003,20191367A1066,411246.0,437981.0,-1.830588,53.837976,13,3,2,6,10/07/2019,4,15:05,200,E08000032,4,6265,6,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010596,2,4,2,2,62,9,3,0,0,2,0,0,9,1,10,1,9,0,9,0,8,0,0,0,0,1,1,6,1,47,8,1598,2,5,1,1,1
1004,20191367A1066,411246.0,437981.0,-1.830588,53.837976,13,3,2,6,10/07/2019,4,15:05,200,E08000032,4,6265,6,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010596,2,4,2,2,62,9,3,0,0,2,0,0,9,1,10,2,9,0,18,0,8,0,0,0,0,1,1,6,2,39,7,1598,1,6,10,1,10
1005,20191367A1066,411246.0,437981.0,-1.830588,53.837976,13,3,2,6,10/07/2019,4,15:05,200,E08000032,4,6265,6,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010596,2,5,2,1,63,9,3,0,0,1,0,0,9,1,10,1,9,0,9,0,8,0,0,0,0,1,1,6,1,47,8,1598,2,5,1,1,1
1006,20191367A1066,411246.0,437981.0,-1.830588,53.837976,13,3,2,6,10/07/2019,4,15:05,200,E08000032,4,6265,6,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010596,2,5,2,1,63,9,3,0,0,1,0,0,9,1,10,2,9,0,18,0,8,0,0,0,0,1,1,6,2,39,7,1598,1,6,10,1,10
1007,20191367A1066,411246.0,437981.0,-1.830588,53.837976,13,3,2,6,10/07/2019,4,15:05,200,E08000032,4,6265,6,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010596,2,6,2,1,1,1,3,0,0,2,0,0,9,1,10,1,9,0,9,0,8,0,0,0,0,1,1,6,1,47,8,1598,2,5,1,1,1
1008,20191367A1066,411246.0,437981.0,-1.830588,53.837976,13,3,2,6,10/07/2019,4,15:05,200,E08000032,4,6265,6,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010596,2,6,2,1,1,1,3,0,0,2,0,0,9,1,10,2,9,0,18,0,8,0,0,0,0,1,1,6,2,39,7,1598,1,6,10,1,10
1009,20191367A1239,417896.0,430893.0,-1.729945,53.774086,13,2,2,1,10/07/2019,4,16:21,200,E08000032,3,6177,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010615,1,1,1,1,7,2,2,0,0,0,0,0,1,1,1,1,1,0,5,0,0,0,0,0,0,3,1,6,1,7,2,-1,-1,-1,1,1,1
1010,20191367A1239,417896.0,430893.0,-1.729945,53.774086,13,2,2,1,10/07/2019,4,16:21,200,E08000032,3,6177,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010615,1,1,1,1,7,2,2,0,0,0,0,0,1,1,1,2,21,0,18,0,0,0,0,0,0,4,1,1,1,72,10,12902,2,6,3,1,3
1011,20191367A1456,418563.0,433351.0,-1.719678,53.796155,13,3,2,1,10/07/2019,4,14:56,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010620,1,1,1,1,20,4,3,0,0,0,0,0,4,-1,-1,1,4,0,18,0,8,0,0,0,0,1,1,6,1,20,4,-1,-1,-1,-1,-1,-1
1012,20191367A1456,418563.0,433351.0,-1.719678,53.796155,13,3,2,1,10/07/2019,4,14:56,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010620,1,1,1,1,20,4,3,0,0,0,0,0,4,-1,-1,2,9,0,9,0,5,0,0,0,0,3,1,2,2,48,8,2143,12,4,8,1,8
1013,20191367A2161,409620.0,440722.0,-1.855213,53.862644,13,3,1,1,10/07/2019,4,23:20,200,E08000032,3,650,3,70,1,4,4,6265,0,0,4,2,2,0,0,1,1,E01010765,1,1,1,1,22,5,3,0,0,0,0,0,9,1,1,1,9,0,18,0,2,1,0,1,4,3,1,6,1,22,5,1248,2,12,1,1,1
1014,20191367B1654,408489.0,434673.0,-1.872575,53.808296,13,2,2,1,11/07/2019,5,18:36,200,E08000032,6,0,6,60,6,4,6,0,0,0,1,1,1,0,0,2,1,E01010590,2,1,1,1,55,8,2,0,0,0,0,0,1,2,9,1,9,0,18,0,1,0,0,0,0,4,1,6,1,41,7,2143,2,2,3,1,3
1015,20191367B1654,408489.0,434673.0,-1.872575,53.808296,13,2,2,1,11/07/2019,5,18:36,200,E08000032,6,0,6,60,6,4,6,0,0,0,1,1,1,0,0,2,1,E01010590,2,1,1,1,55,8,2,0,0,0,0,0,1,2,9,2,1,0,18,0,1,5,0,0,0,1,1,6,1,55,8,-1,-1,-1,9,2,9
1016,20191367B1814,405827.0,442496.0,-1.912853,53.878644,13,3,2,1,11/07/2019,5,19:46,200,E08000032,4,6265,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01010727,1,1,1,1,47,8,3,0,0,0,0,0,9,1,7,1,9,0,9,0,8,0,0,0,0,4,1,6,1,47,8,1596,1,15,7,1,7
1017,20191367B1814,405827.0,442496.0,-1.912853,53.878644,13,3,2,1,11/07/2019,5,19:46,200,E08000032,4,6265,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01010727,1,1,1,1,47,8,3,0,0,0,0,0,9,1,7,2,9,0,2,0,2,0,0,0,0,3,1,6,3,-1,-1,1968,2,5,-1,-1,-1
1018,20191367C1391,413502.0,437444.0,-1.796329,53.833097,13,3,2,1,12/07/2019,6,16:00,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01010785,2,1,1,2,25,5,3,0,0,0,0,0,9,1,5,1,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
1019,20191367C1391,413502.0,437444.0,-1.796329,53.833097,13,3,2,1,12/07/2019,6,16:00,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01010785,2,1,1,2,25,5,3,0,0,0,0,0,9,1,5,2,9,0,9,0,5,0,0,0,0,3,1,6,2,25,5,1499,1,3,5,1,5
1020,20191367D0367,418110.0,432925.0,-1.726579,53.792342,13,3,2,1,13/07/2019,7,09:00,200,E08000032,3,6181,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010611,2,1,1,1,45,7,3,0,0,0,0,0,9,1,1,1,9,0,18,0,2,0,0,0,0,1,2,1,1,48,8,2993,2,2,1,1,1
1021,20191367D0367,418110.0,432925.0,-1.726579,53.792342,13,3,2,1,13/07/2019,7,09:00,200,E08000032,3,6181,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010611,2,1,1,1,45,7,3,0,0,0,0,0,9,1,1,2,9,0,18,0,2,0,0,0,0,2,2,1,1,45,7,2993,2,2,1,1,1
1022,20191367E0365,419194.0,437047.0,-1.70987,53.829351,13,2,3,1,14/07/2019,1,04:04,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01010654,1,1,2,1,14,3,2,0,0,2,0,0,9,1,1,1,9,0,18,0,0,2,0,1,11,1,1,6,1,30,6,2184,2,19,7,2,7
1023,20191367E0365,419194.0,437047.0,-1.70987,53.829351,13,2,3,1,14/07/2019,1,04:04,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01010654,1,1,2,1,14,3,2,0,0,2,0,0,9,1,1,2,9,0,2,0,0,0,0,0,0,1,1,6,1,29,6,-1,-1,-1,1,1,1
1024,20191367E0365,419194.0,437047.0,-1.70987,53.829351,13,2,3,1,14/07/2019,1,04:04,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01010654,1,1,2,1,14,3,2,0,0,2,0,0,9,1,1,3,9,0,2,0,0,0,0,0,0,4,1,6,3,-1,-1,1398,1,4,1,1,1
1025,20191367E0456,419043.0,437281.0,-1.71215,53.83146,13,2,2,1,14/07/2019,1,07:05,200,E08000032,3,657,6,30,6,2,3,658,0,4,1,1,1,0,0,1,1,E01010689,2,1,1,1,68,10,2,0,0,0,0,0,19,1,2,1,19,0,18,0,8,0,0,0,0,3,1,6,1,21,5,-1,-1,-1,2,1,2
1026,20191367E0456,419043.0,437281.0,-1.71215,53.83146,13,2,2,1,14/07/2019,1,07:05,200,E08000032,3,657,6,30,6,2,3,658,0,4,1,1,1,0,0,1,1,E01010689,2,1,1,1,68,10,2,0,0,0,0,0,19,1,2,2,19,0,18,0,8,0,0,1,0,1,1,1,1,68,10,1598,2,8,2,1,2
1027,20191367E0915,419118.0,432438.0,-1.711308,53.787929,13,3,1,1,14/07/2019,1,11:50,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010610,1,1,3,2,11,3,3,5,9,0,0,0,0,1,1,1,9,0,18,0,1,0,0,0,0,1,1,6,1,68,10,1364,1,2,1,1,1
1028,20191367F0276,421334.0,429940.0,-1.677846,53.765392,13,3,2,2,15/07/2019,2,07:45,200,E08000032,6,0,6,40,8,4,6,0,0,0,1,1,1,0,0,1,1,E01010816,1,1,1,2,35,6,3,0,0,0,0,0,9,1,7,1,9,0,16,0,1,0,0,1,4,1,1,2,2,35,6,1499,1,1,7,1,7
1029,20191367F0276,421334.0,429940.0,-1.677846,53.765392,13,3,2,2,15/07/2019,2,07:45,200,E08000032,6,0,6,40,8,4,6,0,0,0,1,1,1,0,0,1,1,E01010816,1,1,1,2,35,6,3,0,0,0,0,0,9,1,7,2,9,0,3,0,1,0,0,0,0,2,1,2,2,48,8,1598,1,13,2,1,2
1030,20191367F0276,421334.0,429940.0,-1.677846,53.765392,13,3,2,2,15/07/2019,2,07:45,200,E08000032,6,0,6,40,8,4,6,0,0,0,1,1,1,0,0,1,1,E01010816,2,2,1,2,48,8,3,0,0,0,0,0,9,1,2,1,9,0,16,0,1,0,0,1,4,1,1,2,2,35,6,1499,1,1,7,1,7
1031,20191367F0276,421334.0,429940.0,-1.677846,53.765392,13,3,2,2,15/07/2019,2,07:45,200,E08000032,6,0,6,40,8,4,6,0,0,0,1,1,1,0,0,1,1,E01010816,2,2,1,2,48,8,3,0,0,0,0,0,9,1,2,2,9,0,3,0,1,0,0,0,0,2,1,2,2,48,8,1598,1,13,2,1,2
1032,20191367G0777,414901.0,436049.0,-1.77514,53.820521,13,3,1,1,16/07/2019,3,11:59,200,E08000032,3,650,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01010793,1,1,3,1,62,9,3,5,9,0,0,0,0,-1,-1,1,8,0,1,0,1,0,0,0,0,2,1,6,1,54,8,1968,2,3,4,1,4
1033,20191367H1500,416889.0,432527.0,-1.745135,53.788805,13,3,2,1,17/07/2019,4,16:55,200,E08000032,3,650,3,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010613,1,1,2,1,51,8,3,0,0,1,0,0,9,1,8,1,9,0,9,0,6,0,0,0,0,3,1,6,1,43,7,1598,2,5,8,1,8
1034,20191367H1500,416889.0,432527.0,-1.745135,53.788805,13,3,2,1,17/07/2019,4,16:55,200,E08000032,3,650,3,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010613,1,1,2,1,51,8,3,0,0,1,0,0,9,1,8,2,9,0,18,0,8,0,0,1,4,1,1,6,1,33,6,1968,2,-1,8,1,8
1035,20191367I1571,418927.0,433257.0,-1.714158,53.795297,13,3,2,1,18/07/2019,5,18:00,200,E08000032,6,0,6,30,3,4,3,647,0,0,1,1,1,0,0,1,1,E01010620,2,1,1,1,30,6,3,0,0,0,0,0,9,-1,-1,1,9,0,7,0,5,0,0,0,0,1,1,6,1,-1,-1,1984,1,2,-1,-1,-1
1036,20191367I1571,418927.0,433257.0,-1.714158,53.795297,13,3,2,1,18/07/2019,5,18:00,200,E08000032,6,0,6,30,3,4,3,647,0,0,1,1,1,0,0,1,1,E01010620,2,1,1,1,30,6,3,0,0,0,0,0,9,-1,-1,2,9,0,3,0,6,0,0,0,0,1,1,6,1,30,6,1995,2,2,-1,-1,-1
1037,20191367J1797,415033.0,432877.0,-1.773289,53.792007,13,2,1,1,19/07/2019,6,20:00,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010836,1,1,3,1,9,2,2,5,2,0,0,0,0,-1,-1,1,9,0,18,0,0,0,0,0,0,1,1,6,1,21,5,1299,1,15,1,1,1
1038,20191367K0938,412282.0,447501.0,-1.814468,53.923516,13,3,1,1,20/07/2019,7,13:00,200,E08000032,6,0,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01010691,1,1,3,2,19,4,3,1,1,0,0,0,0,1,9,1,9,0,18,0,0,0,0,0,0,1,1,6,2,79,11,1560,2,11,10,1,10
1039,20191367K1310,414219.0,431558.0,-1.785705,53.780175,13,3,2,1,20/07/2019,7,16:39,200,E08000032,3,647,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010663,2,1,2,2,52,8,3,0,0,1,0,0,9,1,5,1,9,0,9,0,6,0,0,3,0,1,1,6,1,18,4,1582,2,11,1,1,1
1040,20191367K1310,414219.0,431558.0,-1.785705,53.780175,13,3,2,1,20/07/2019,7,16:39,200,E08000032,3,647,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010663,2,1,2,2,52,8,3,0,0,1,0,0,9,1,5,2,9,0,18,0,8,0,0,0,0,4,1,6,2,27,6,1598,2,5,5,1,5
1041,20191367L0347,411183.0,433563.0,-1.831705,53.798269,13,2,1,2,21/07/2019,1,04:00,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01010802,1,1,1,1,21,5,2,0,0,0,0,0,9,1,1,1,9,0,18,0,0,1,0,7,4,1,1,6,1,21,5,1242,1,11,1,1,1
1042,20191367L0347,411183.0,433563.0,-1.831705,53.798269,13,2,1,2,21/07/2019,1,04:00,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01010802,1,2,2,2,28,6,2,0,0,1,0,0,9,1,3,1,9,0,18,0,0,1,0,7,4,1,1,6,1,21,5,1242,1,11,1,1,1
1043,20191367L0846,416301.0,432745.0,-1.754048,53.790783,13,3,2,1,21/07/2019,1,12:47,200,E08000032,3,641,1,30,1,2,6,0,0,0,1,1,1,0,0,1,1,E01010834,1,1,1,1,38,7,3,0,0,0,0,0,9,-1,-1,1,9,0,18,0,8,0,0,0,0,3,1,6,1,38,7,1461,2,8,-1,-1,-1
1044,20191367L0846,416301.0,432745.0,-1.754048,53.790783,13,3,2,1,21/07/2019,1,12:47,200,E08000032,3,641,1,30,1,2,6,0,0,0,1,1,1,0,0,1,1,E01010834,1,1,1,1,38,7,3,0,0,0,0,0,9,-1,-1,2,9,0,18,0,8,0,0,0,0,1,1,6,1,52,8,998,1,3,-1,-1,-1
1045,20191367M1656,413686.0,434389.0,-1.793669,53.805634,13,3,1,1,22/07/2019,2,11:15,200,E08000032,6,0,2,20,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010809,1,1,3,2,50,8,3,10,9,0,0,0,0,1,4,1,9,0,18,0,0,0,0,0,11,4,1,6,2,56,9,2179,2,4,5,1,5
1046,20191367N0378,401738.0,444602.0,-1.97504,53.897601,13,2,2,2,23/07/2019,3,08:19,200,E08000032,4,6265,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010644,1,1,1,1,20,4,3,0,0,0,0,0,9,1,1,1,9,0,18,0,8,0,0,0,0,1,1,6,1,20,4,1968,2,2,1,1,1
1047,20191367N0378,401738.0,444602.0,-1.97504,53.897601,13,2,2,2,23/07/2019,3,08:19,200,E08000032,4,6265,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010644,1,1,1,1,20,4,3,0,0,0,0,0,9,1,1,2,9,0,9,0,2,0,0,0,0,3,1,2,2,25,5,998,1,2,6,1,6
1048,20191367N0378,401738.0,444602.0,-1.97504,53.897601,13,2,2,2,23/07/2019,3,08:19,200,E08000032,4,6265,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010644,2,2,1,2,25,5,2,0,0,0,0,0,9,1,6,1,9,0,18,0,8,0,0,0,0,1,1,6,1,20,4,1968,2,2,1,1,1
1049,20191367N0378,401738.0,444602.0,-1.97504,53.897601,13,2,2,2,23/07/2019,3,08:19,200,E08000032,4,6265,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010644,2,2,1,2,25,5,2,0,0,0,0,0,9,1,6,2,9,0,9,0,2,0,0,0,0,3,1,2,2,25,5,998,1,2,6,1,6
1050,20191367N0503,412542.0,439375.0,-1.810838,53.850476,13,3,2,1,23/07/2019,3,10:02,200,E08000032,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010583,2,1,1,2,28,6,3,0,0,0,0,0,9,1,6,1,9,0,18,0,0,0,0,0,0,4,1,6,2,85,11,998,1,4,6,1,6
1051,20191367N0503,412542.0,439375.0,-1.810838,53.850476,13,3,2,1,23/07/2019,3,10:02,200,E08000032,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010583,2,1,1,2,28,6,3,0,0,0,0,0,9,1,6,2,9,0,2,0,0,0,0,0,0,4,1,6,2,28,6,1997,2,8,6,1,6
1052,20191367N0778,417329.0,432960.0,-1.738432,53.792683,13,3,2,2,23/07/2019,3,12:00,200,E08000032,3,647,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010613,2,1,2,1,40,7,3,0,0,0,4,0,11,1,1,1,9,0,11,2,0,0,0,0,0,2,1,6,1,28,6,1998,1,15,-1,-1,-1
1053,20191367N0778,417329.0,432960.0,-1.738432,53.792683,13,3,2,2,23/07/2019,3,12:00,200,E08000032,3,647,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010613,2,1,2,1,40,7,3,0,0,0,4,0,11,1,1,2,11,0,18,2,0,0,0,0,0,1,1,1,1,19,4,5132,2,4,7,1,7
1054,20191367N0778,417329.0,432960.0,-1.738432,53.792683,13,3,2,2,23/07/2019,3,12:00,200,E08000032,3,647,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010613,2,2,2,1,34,6,3,0,0,0,4,0,11,1,6,1,9,0,11,2,0,0,0,0,0,2,1,6,1,28,6,1998,1,15,-1,-1,-1
1055,20191367N0778,417329.0,432960.0,-1.738432,53.792683,13,3,2,2,23/07/2019,3,12:00,200,E08000032,3,647,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010613,2,2,2,1,34,6,3,0,0,0,4,0,11,1,6,2,11,0,18,2,0,0,0,0,0,1,1,1,1,19,4,5132,2,4,7,1,7
1056,20191367N1558,409744.0,440987.0,-1.85332,53.865023,13,3,2,2,23/07/2019,3,17:45,200,E08000032,4,6265,1,30,1,4,4,6265,0,0,1,1,2,0,0,1,2,E01010709,2,1,1,2,61,9,3,0,0,0,0,0,9,2,4,1,9,0,4,0,4,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
1057,20191367N1558,409744.0,440987.0,-1.85332,53.865023,13,3,2,2,23/07/2019,3,17:45,200,E08000032,4,6265,1,30,1,4,4,6265,0,0,1,1,2,0,0,1,2,E01010709,2,1,1,2,61,9,3,0,0,0,0,0,9,2,4,2,9,0,5,0,4,0,0,0,0,2,1,6,2,61,9,2231,2,6,4,2,4
1058,20191367N1558,409744.0,440987.0,-1.85332,53.865023,13,3,2,2,23/07/2019,3,17:45,200,E08000032,4,6265,1,30,1,4,4,6265,0,0,1,1,2,0,0,1,2,E01010709,2,2,2,1,66,10,3,0,0,1,0,0,9,2,4,1,9,0,4,0,4,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
1059,20191367N1558,409744.0,440987.0,-1.85332,53.865023,13,3,2,2,23/07/2019,3,17:45,200,E08000032,4,6265,1,30,1,4,4,6265,0,0,1,1,2,0,0,1,2,E01010709,2,2,2,1,66,10,3,0,0,1,0,0,9,2,4,2,9,0,5,0,4,0,0,0,0,2,1,6,2,61,9,2231,2,6,4,2,4
1060,20191367N1716,411909.0,435781.0,-1.820598,53.818188,13,3,1,1,23/07/2019,3,18:46,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010669,1,1,3,1,6,2,3,5,1,0,0,0,0,1,4,1,9,0,18,0,0,0,0,0,0,3,1,6,1,47,8,1956,2,8,4,1,4
1061,20191367O0333,417194.0,432389.0,-1.740513,53.787555,13,3,2,1,24/07/2019,4,06:58,200,E08000032,3,650,3,40,1,4,6,0,0,0,1,1,2,0,0,1,1,E01010613,2,1,1,1,55,8,3,0,0,0,0,0,1,1,1,1,9,0,18,0,8,0,0,0,0,3,1,2,1,39,7,1686,2,6,1,1,1
1062,20191367O0333,417194.0,432389.0,-1.740513,53.787555,13,3,2,1,24/07/2019,4,06:58,200,E08000032,3,650,3,40,1,4,6,0,0,0,1,1,2,0,0,1,1,E01010613,2,1,1,1,55,8,3,0,0,0,0,0,1,1,1,2,1,0,18,0,8,5,0,0,0,1,1,2,1,55,8,-1,-1,-1,1,1,1
1063,20191367O1321,416588.0,434137.0,-1.749618,53.803285,13,3,2,1,24/07/2019,4,16:20,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010830,2,1,1,1,40,7,3,0,0,0,0,0,9,-1,-1,1,9,0,18,0,8,0,0,0,0,2,1,6,1,30,6,1560,2,7,-1,-1,-1
1064,20191367O1321,416588.0,434137.0,-1.749618,53.803285,13,3,2,1,24/07/2019,4,16:20,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010830,2,1,1,1,40,7,3,0,0,0,0,0,9,-1,-1,2,9,0,9,0,1,0,0,0,0,1,1,6,1,40,7,1229,1,4,-1,-1,-1
1065,20191367O2047,416907.0,435006.0,-1.744727,53.811085,13,3,2,1,24/07/2019,4,21:07,200,E08000032,3,6177,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01010602,1,1,3,2,67,10,3,9,5,0,0,0,0,1,4,1,9,0,1,0,8,0,4,0,0,4,1,6,2,33,6,1248,2,9,1,1,1
1066,20191367O2047,416907.0,435006.0,-1.744727,53.811085,13,3,2,1,24/07/2019,4,21:07,200,E08000032,3,6177,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01010602,1,1,3,2,67,10,3,9,5,0,0,0,0,1,4,2,9,0,2,0,1,0,0,0,0,2,1,6,1,46,8,1560,2,6,3,1,3
1067,20191367O2159,416905.0,435007.0,-1.744757,53.811095,13,3,2,1,24/07/2019,4,21:49,200,E08000032,3,6177,6,30,3,2,3,6176,0,0,4,1,1,0,0,1,1,E01010602,2,1,1,2,26,6,3,0,0,0,0,0,9,1,4,1,9,0,9,0,8,0,0,0,0,4,1,6,1,17,4,1598,2,-1,1,1,1
1068,20191367O2159,416905.0,435007.0,-1.744757,53.811095,13,3,2,1,24/07/2019,4,21:49,200,E08000032,3,6177,6,30,3,2,3,6176,0,0,4,1,1,0,0,1,1,E01010602,2,1,1,2,26,6,3,0,0,0,0,0,9,1,4,2,9,0,18,0,8,0,0,0,0,1,1,2,2,26,6,1329,1,9,4,1,4
1069,20191367P0549,411602.0,447809.0,-1.824811,53.9263,13,3,1,1,25/07/2019,5,10:20,200,E08000032,3,65,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01010695,1,1,3,1,62,9,3,1,1,0,0,0,0,1,10,1,9,0,18,0,0,0,0,0,0,1,1,1,1,34,6,-1,-1,-1,10,1,10
1070,20191367P1186,412204.0,448518.0,-1.815616,53.932659,13,3,2,2,25/07/2019,5,15:20,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010694,1,1,3,1,36,7,3,5,9,0,0,0,0,1,5,1,9,0,5,0,0,0,0,0,0,1,1,6,2,30,6,1595,1,10,2,1,2
1071,20191367P1186,412204.0,448518.0,-1.815616,53.932659,13,3,2,2,25/07/2019,5,15:20,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010694,1,1,3,1,36,7,3,5,9,0,0,0,0,1,5,2,9,0,2,0,0,0,0,0,0,0,1,6,3,-1,-1,1598,2,5,-1,-1,-1
1072,20191367P1186,412204.0,448518.0,-1.815616,53.932659,13,3,2,2,25/07/2019,5,15:20,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010694,1,2,3,2,2,1,3,5,9,0,0,0,0,1,5,1,9,0,5,0,0,0,0,0,0,1,1,6,2,30,6,1595,1,10,2,1,2
1073,20191367P1186,412204.0,448518.0,-1.815616,53.932659,13,3,2,2,25/07/2019,5,15:20,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010694,1,2,3,2,2,1,3,5,9,0,0,0,0,1,5,2,9,0,2,0,0,0,0,0,0,0,1,6,3,-1,-1,1598,2,5,-1,-1,-1
1074,20191367P2174,415715.0,429744.0,-1.763095,53.763828,13,3,2,1,25/07/2019,5,14:00,200,E08000032,3,6036,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010748,2,1,1,2,40,7,3,0,0,0,0,0,9,-1,-1,1,9,0,10,0,8,0,0,0,0,2,1,6,1,35,6,2183,2,7,-1,-1,-1
