Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
20191369F0963,1,1,2,1,16,4,2,0,0,2,0,0,9,1,1
20191369F0963,2,2,1,1,47,8,3,0,0,0,0,0,9,1,8
20191369F1165,2,1,1,2,42,7,3,0,0,0,0,0,9,1,4
20191369G0873,2,1,1,2,49,8,3,0,0,0,0,0,9,1,10
20191369H0283,2,1,1,2,40,7,3,0,0,0,0,0,9,1,6
20191369H0874,1,1,1,1,36,7,3,0,0,0,0,0,9,-1,-1
20191369H0874,2,2,1,1,34,6,3,0,0,0,0,0,9,-1,-1
20191369H1108,1,1,3,1,4,1,3,5,3,0,0,0,0,1,2
20191369H1652,1,1,3,2,70,10,3,1,3,0,0,0,0,1,1
20191369H1817,2,1,1,2,39,7,3,0,0,0,0,0,9,3,8
20191369H2103,2,1,1,2,42,7,3,0,0,0,0,0,9,-1,-1
20191369I0234,2,1,1,2,58,9,3,0,0,0,0,0,9,1,5
20191369I0298,2,1,1,1,48,8,3,0,0,0,0,0,1,2,6
20191369I0701,1,1,3,1,102,11,3,5,1,0,0,0,0,1,9
20191369I1464,1,1,1,1,68,10,3,0,0,0,0,0,9,1,2
20191369I1464,2,2,1,2,23,5,3,0,0,0,0,0,9,3,4
20191369I1464,2,3,2,2,21,5,3,0,0,1,0,0,9,1,2
20191369I1687,1,1,3,1,11,3,3,5,1,0,0,0,0,1,3
20191369J0760,2,1,1,1,43,7,3,0,0,0,0,0,1,1,1
20191369K0314,2,1,1,1,38,7,2,0,0,0,0,0,1,1,7
20191369K0364,1,1,1,1,32,6,3,0,0,0,0,0,9,1,8
20191369K1604,1,1,1,1,32,6,3,0,0,0,0,0,9,1,1
20191369K1799,2,1,1,2,55,8,3,0,0,0,0,0,1,1,1
20191369M0515,2,1,2,2,13,3,3,0,0,1,0,0,9,-1,-1
20191369M0515,2,2,2,2,16,4,3,0,0,2,0,0,9,1,3
20191369M1864,1,1,1,2,23,5,3,0,0,0,0,0,9,1,1
20191369M1864,2,2,1,2,22,5,3,0,0,0,0,0,9,1,1
20191369M1864,2,3,2,2,19,4,3,0,0,1,0,0,9,1,1
20191369N0003,1,1,1,1,39,7,2,0,0,0,0,0,9,1,1
20191369N0003,1,2,2,1,23,5,2,0,0,1,0,0,9,1,3
20191369N0003,2,3,1,1,62,9,3,0,0,0,0,0,9,1,3
20191369N0003,2,4,2,1,50,8,3,0,0,1,0,0,9,1,1
20191369N0003,2,5,2,2,44,7,3,0,0,2,0,0,9,1,1
20191369N0003,2,6,2,2,44,7,2,0,0,2,0,0,9,1,1
20191369O1206,1,1,2,2,18,4,3,0,0,2,0,0,9,2,7
20191369O1206,1,2,2,1,23,5,3,0,0,1,0,0,9,2,4
20191369O1217,2,1,1,1,30,6,3,0,0,0,0,0,9,1,6
20191369O1217,2,2,2,2,9,2,3,0,0,1,0,0,9,1,6
20191369O1218,1,1,2,2,33,6,3,0,0,1,0,0,9,-1,-1
20191369O1703,1,1,1,1,21,5,3,0,0,0,0,0,9,1,3
20191369O1703,1,2,2,2,23,5,3,0,0,1,0,0,9,-1,-1
20191369O1703,1,3,2,2,22,5,3,0,0,2,0,0,9,-1,-1
20191369P1068,2,1,1,2,34,6,3,0,0,0,0,0,9,1,1
20191369P1068,2,2,2,1,10,2,3,0,0,2,0,0,9,1,1
20191369P1068,2,3,2,2,8,2,3,0,0,2,0,0,9,1,1
20191369P2242,1,1,1,1,28,6,3,0,0,0,0,0,9,-1,-1
20191369P2242,2,2,1,1,54,8,3,0,0,0,0,0,9,-1,-1
20191369Q0672,1,1,1,1,33,6,3,0,0,0,0,0,1,-1,-1
20191369Q0922,1,1,3,1,14,3,2,1,1,0,0,0,0,1,1
20191369Q1079,1,1,1,2,70,10,3,0,0,0,0,0,9,1,1
20191369Q1079,1,2,2,2,58,9,3,0,0,1,0,0,9,1,1
20191369R0286,1,1,1,2,31,6,3,0,0,0,0,0,9,-1,-1
20191369R0728,1,1,1,2,61,9,3,0,0,0,0,0,9,1,4
20191369R1189,1,1,3,1,14,3,3,6,9,0,0,0,0,1,3
20191369R1283,2,1,2,2,34,6,3,0,0,1,0,0,9,1,1
20191369R1283,2,2,2,2,50,8,3,0,0,1,0,0,9,1,3
20191369R1283,2,3,2,2,28,6,3,0,0,2,0,0,9,1,4
20191369S1357,1,1,3,2,53,8,3,8,1,0,0,0,0,2,5
20191369T0270,2,1,1,1,38,7,3,0,0,0,0,0,9,1,1
20191369T1501,1,1,1,1,19,4,3,0,0,0,0,0,9,1,2
20191369U1459,1,1,1,1,68,10,3,0,0,0,0,0,5,1,3
2019136A10513,1,1,2,2,43,7,3,0,0,1,0,0,9,3,7
2019136A10513,2,2,1,1,67,10,3,0,0,0,0,0,17,3,5
2019136A10759,1,1,1,2,36,7,3,0,0,0,0,0,9,2,5
2019136A11266,2,1,1,1,29,6,3,0,0,0,0,0,9,1,5
2019136A11421,2,1,1,2,34,6,3,0,0,0,0,0,9,1,1
2019136A21158,2,1,1,1,45,7,3,0,0,0,0,0,9,-1,-1
2019136A21917,2,1,1,2,36,7,3,0,0,0,0,0,9,1,4
2019136A21917,2,2,2,1,41,7,3,0,0,1,0,0,9,1,4
2019136A30442,1,1,1,1,81,11,3,0,0,0,0,0,9,1,7
2019136A31275,1,1,1,1,49,8,3,0,0,0,0,0,9,1,4
2019136A31275,1,2,2,2,2,1,2,0,0,2,0,0,9,1,4
2019136A41962,1,1,3,2,47,8,2,4,4,0,0,0,0,1,4
2019136A61257,1,1,1,1,50,8,3,0,0,0,0,0,9,1,1
2019136A71671,1,1,3,2,39,7,3,8,3,0,0,0,0,1,2
2019136A81222,1,1,3,2,16,4,3,5,2,0,0,0,0,1,1
2019136A90259,1,1,1,1,38,7,3,0,0,0,0,0,1,-1,-1
2019136A90312,1,1,1,1,47,8,3,0,0,0,0,0,9,1,1
2019136A90312,2,2,1,1,30,6,3,0,0,0,0,0,9,1,1
2019136A90962,3,1,2,1,8,2,3,0,0,2,0,0,9,1,9
2019136A90962,3,2,2,2,60,9,3,0,0,1,0,0,9,1,9
2019136A91063,1,1,1,2,51,8,3,0,0,0,0,0,9,1,1
2019136A91295,1,1,3,2,4,1,3,5,2,0,0,0,0,1,1
2019136A91322,1,1,1,1,42,7,3,0,0,0,0,0,9,1,1
2019136A91523,1,1,1,2,41,7,3,0,0,0,0,0,9,2,4
2019136A91523,2,2,2,2,68,10,3,0,0,1,0,0,9,-1,-1
2019136A91714,1,1,1,1,31,6,3,0,0,0,0,0,9,1,3
2019136AA1793,1,1,3,1,17,4,3,5,3,0,0,0,0,2,7
2019136AB0622,1,1,1,1,19,4,3,0,0,0,0,0,9,1,1
2019136AB1026,1,1,1,1,22,5,3,0,0,0,0,0,9,1,1
2019136AB1026,1,2,2,1,24,5,3,0,0,2,0,0,9,1,1
2019136AB1026,3,3,1,1,38,7,3,0,0,0,0,0,19,1,3
2019136AB1115,1,1,3,1,1,1,2,1,3,0,0,0,0,1,1
2019136AB1788,1,1,1,1,28,6,3,0,0,0,0,0,9,1,3
2019136AC0238,2,1,1,1,18,4,3,0,0,0,0,0,1,1,1
2019136AC0346,1,1,2,2,24,5,2,0,0,1,0,0,9,1,2
2019136AC1505,1,1,3,2,47,8,3,10,5,0,0,0,0,1,6
2019136AD0978,1,1,1,2,40,7,3,0,0,0,0,0,9,1,1
2019136AD1607,3,1,1,1,45,7,3,0,0,0,0,0,9,1,4
2019136AD1905,1,1,1,1,26,6,3,0,0,0,0,0,9,1,1
2019136AE0724,2,1,1,1,22,5,3,0,0,0,0,0,9,1,5
2019136AE0984,1,1,1,1,45,7,3,0,0,0,0,0,9,1,3
2019136AE0984,1,2,2,2,52,8,3,0,0,1,0,0,9,1,3
2019136AG0149,1,1,1,1,43,7,2,0,0,0,0,0,9,1,1
2019136AG0381,1,1,3,2,17,4,3,1,9,0,0,0,0,-1,-1
2019136AG0416,2,1,1,2,32,6,3,0,0,0,0,0,9,-1,-1
2019136AG1036,1,1,3,1,11,3,3,5,1,0,0,0,0,1,1
2019136AG1547,2,1,1,1,54,8,2,0,0,0,0,0,8,1,4
2019136AH0338,2,1,1,1,36,7,2,0,0,0,0,0,1,1,3
2019136AH0697,1,1,1,1,19,4,2,0,0,0,0,0,1,1,3
2019136AI0197,2,1,1,1,17,4,3,0,0,0,0,0,1,1,1
2019136AI0293,1,1,3,2,13,3,3,5,1,0,0,0,0,1,4
2019136AI0877,1,1,3,1,17,4,3,5,1,0,0,0,0,1,5
2019136AI1181,1,1,1,1,43,7,2,0,0,0,0,0,1,1,5
2019136AI1240,2,1,1,1,23,5,3,0,0,0,0,0,9,1,6
2019136AI1922,1,1,3,1,30,6,3,9,6,0,0,0,0,1,1
2019136AK0781,1,1,1,1,17,4,3,0,0,0,0,0,1,1,2
2019136AK0781,1,2,3,2,18,4,3,5,1,0,0,0,0,1,1
2019136AK1897,1,1,1,1,25,5,3,0,0,0,0,0,9,1,1
2019136AK1899,1,1,1,1,22,5,2,0,0,0,0,0,9,1,2
2019136AK1899,1,2,2,1,22,5,2,0,0,1,0,0,9,1,1
2019136AL1098,1,1,3,1,12,3,3,5,1,0,0,0,0,1,5
2019136AL1137,2,1,2,2,14,3,3,0,0,1,0,0,9,1,1
2019136AL1945,1,1,2,1,19,4,3,0,0,1,0,0,9,1,1
2019136AM0272,1,1,2,1,4,1,3,0,0,2,0,0,9,1,1
2019136AM0272,2,2,1,1,29,6,3,0,0,0,0,0,9,1,5
2019136AM1251,1,1,3,1,19,4,2,1,1,0,0,0,0,1,1
2019136AM1683,1,1,2,1,16,4,3,0,0,1,0,0,9,1,1
2019136AN0293,1,1,3,1,13,3,2,7,1,0,0,0,0,1,4
2019136AN0423,1,1,3,1,41,7,3,9,7,0,0,0,0,1,1
2019136AN0848,1,1,3,2,33,6,3,1,1,0,0,0,0,1,2
2019136AN1064,1,1,1,2,39,7,3,0,0,0,0,0,9,1,4
2019136AN1064,2,2,1,1,50,8,3,0,0,0,0,0,9,1,2
2019136AO0043,1,1,1,1,24,5,3,0,0,0,0,0,90,1,1
2019136AO0043,1,2,2,2,25,5,3,0,0,1,0,0,90,1,1
2019136AO0043,2,3,1,1,59,9,3,0,0,0,0,0,8,1,2
2019136AO0043,2,4,2,1,66,10,2,0,0,2,0,0,8,1,3
2019136AO1233,1,1,2,2,43,7,3,0,0,1,0,0,9,1,1
2019136AP1284,2,1,2,2,2,1,3,0,0,2,0,0,8,1,1
2019136AP1305,1,1,1,2,76,11,3,0,0,0,0,0,9,2,2
2019136AP1315,2,1,2,2,27,6,3,0,0,2,0,0,8,1,7
2019136AP1539,2,1,1,1,53,8,2,0,0,0,0,0,3,1,5
2019136AP1685,1,1,1,1,26,6,3,0,0,0,0,0,9,2,4
2019136AR1165,2,1,2,2,19,4,3,0,0,1,0,0,9,1,3
2019136AS0349,1,1,1,2,23,5,3,0,0,0,0,0,9,1,1
2019136AS1438,2,1,1,1,34,6,3,0,0,0,0,0,3,-1,3
2019136AT0204,1,1,1,2,25,5,3,0,0,0,0,0,9,1,1
2019136AT0867,1,1,2,2,31,6,3,0,0,1,0,0,9,1,2
2019136AT0867,1,2,2,2,12,3,3,0,0,2,0,0,9,1,3
2019136AT0867,1,3,2,2,17,4,3,0,0,2,0,0,9,1,3
2019136AT1088,1,1,2,1,16,4,2,0,0,0,4,0,11,1,5
2019136AT1088,1,2,2,2,28,6,3,0,0,0,4,0,11,1,1
2019136AT1088,1,3,2,2,20,4,2,0,0,0,4,0,11,1,1
2019136AT1088,1,4,2,1,55,8,3,0,0,0,4,0,11,1,6
2019136AT1088,1,5,2,2,25,5,2,0,0,0,4,0,11,1,1
2019136AT1088,1,6,2,1,82,11,3,0,0,0,4,0,11,1,1
2019136AT1088,1,7,2,2,60,9,3,0,0,0,4,0,11,1,5
2019136AT1088,1,8,2,2,8,2,3,0,0,0,4,0,11,1,7
2019136AT1088,1,9,2,2,9,2,3,0,0,0,4,0,11,1,7
2019136AT1088,1,10,2,1,10,2,3,0,0,0,4,0,11,1,1
2019136AT1088,1,11,2,2,7,2,3,0,0,0,4,0,11,1,3
2019136AT1088,1,12,2,1,18,4,3,0,0,0,4,0,11,1,1
2019136AT1088,1,13,2,2,18,4,3,0,0,0,4,0,11,1,1
2019136AT1088,1,14,2,2,36,7,3,0,0,0,4,0,11,1,1
2019136AT1088,1,15,2,1,4,1,3,0,0,0,4,0,11,1,1
2019136AT1088,1,16,1,1,64,9,3,0,0,0,0,0,11,1,1
2019136AT1192,1,1,3,2,90,11,2,5,1,0,0,0,0,1,5
2019136AU0773,2,1,1,1,27,6,3,0,0,0,0,0,9,1,7
2019136AU0937,1,1,1,1,21,5,3,0,0,0,0,0,1,1,1
2019136AV0180,2,1,1,1,38,7,3,0,0,0,0,0,1,1,1
2019136AV0253,1,1,1,1,24,5,3,0,0,0,0,0,9,1,8
2019136AV1212,1,1,3,2,15,3,3,5,1,0,0,0,0,1,6
2019136AV2520,1,1,1,1,25,5,3,0,0,0,0,0,9,1,3
2019136AV2520,1,2,2,1,24,5,3,0,0,1,0,0,9,1,2
2019136B10843,1,1,1,1,26,6,3,0,0,0,0,0,9,1,4
2019136B10843,1,2,2,1,17,4,3,0,0,1,0,0,9,1,1
2019136B10843,2,3,1,1,28,6,3,0,0,0,0,0,9,1,2
2019136B11441,1,1,3,2,18,4,3,6,9,0,0,0,0,1,1
2019136B11924,1,1,1,2,29,6,3,0,0,0,0,0,9,1,7
2019136B11924,1,2,2,2,30,6,3,0,0,1,0,0,9,1,7
2019136B11924,1,3,2,2,14,3,3,0,0,2,0,0,9,1,7
2019136B11924,1,4,2,2,25,5,3,0,0,2,0,0,9,1,7
2019136B11924,1,5,2,1,12,3,3,0,0,2,0,0,9,1,7
2019136B20732,2,1,1,1,11,3,3,0,0,0,0,0,1,3,6
2019136B21411,2,1,1,1,54,8,3,0,0,0,0,0,3,1,6
2019136B31450,1,1,3,1,39,7,3,5,9,0,0,0,0,1,1
2019136B31582,2,1,1,1,59,9,3,0,0,0,0,0,9,1,1
2019136B40620,1,1,1,1,27,6,3,0,0,0,0,0,9,1,1
2019136B40848,2,1,1,2,22,5,3,0,0,0,0,0,9,1,1
2019136B41190,1,1,1,1,39,7,3,0,0,0,0,0,9,1,1
2019136B41592,2,1,1,2,60,9,3,0,0,0,0,0,9,3,10
2019136B50393,1,1,3,1,41,7,3,5,2,0,0,0,0,1,4
2019136B50768,2,1,1,1,51,8,3,0,0,0,0,0,1,1,6
2019136B51239,1,1,1,1,61,9,3,0,0,0,0,0,9,1,1
2019136B51239,2,2,1,1,55,8,3,0,0,0,0,0,9,1,2
2019136B51384,1,1,3,1,33,6,3,1,1,0,0,0,0,-1,-1
2019136B51629,2,1,1,1,41,7,3,0,0,0,0,0,1,-1,-1
2019136B60494,1,1,1,1,41,7,3,0,0,0,0,0,9,1,1
2019136B61333,1,1,1,2,25,5,3,0,0,0,0,0,3,1,1
2019136B61414,1,1,3,1,16,4,3,1,1,0,0,0,0,2,7
2019136B61527,1,1,3,2,53,8,3,5,1,0,0,0,0,1,4
2019136B62059,1,1,1,1,20,4,3,0,0,0,0,0,9,1,3
2019136B70326,1,1,3,2,31,6,2,5,1,0,0,0,0,1,2
2019136B71037,1,1,3,2,11,3,3,5,1,0,0,0,0,1,1
2019136B71070,1,1,1,2,20,4,3,0,0,0,0,0,9,1,5
2019136B71070,1,2,2,1,26,6,3,0,0,1,0,0,9,-1,-1
2019136B71283,2,1,2,2,2,1,3,0,0,2,0,0,9,1,4
2019136B71283,2,2,2,2,12,3,3,0,0,2,0,0,9,1,4
2019136B72079,1,1,1,1,25,5,3,0,0,0,0,0,9,1,3
2019136B72092,1,1,3,2,41,7,2,1,3,0,0,0,0,1,1
2019136B80189,1,1,1,1,57,9,3,0,0,0,0,0,1,1,7
2019136B81590,1,1,1,1,23,5,3,0,0,0,0,0,9,1,3
2019136B81590,1,2,2,1,24,5,3,0,0,1,0,0,9,1,1
2019136B90762,1,1,3,1,23,5,3,4,1,0,0,0,0,1,2
2019136B91985,1,1,1,1,19,4,3,0,0,0,0,0,9,1,1
2019136B91985,1,2,2,1,18,4,3,0,0,1,0,0,9,-1,-1
2019136B91985,1,3,2,1,18,4,3,0,0,2,0,0,9,-1,-1
2019136B91985,1,4,2,1,18,4,3,0,0,2,0,0,9,1,4
2019136BB0203,1,1,1,1,36,7,3,0,0,0,0,0,1,1,2
2019136BB1015,4,1,1,1,35,6,3,0,0,0,0,0,9,1,1
2019136BB1015,4,2,2,2,42,7,3,0,0,1,0,0,9,1,1
2019136BB1227,1,1,1,1,46,8,3,0,0,0,0,0,9,1,3
2019136BC0287,2,1,1,2,47,8,3,0,0,0,0,0,9,1,6
2019136BD0463,1,1,1,2,70,10,3,0,0,0,0,0,9,-1,-1
2019136BD0741,1,1,1,1,71,10,3,0,0,0,0,0,9,3,8
2019136BD0741,1,2,2,1,65,9,3,0,0,1,0,0,9,1,6
2019136BE0020,1,1,1,1,28,6,3,0,0,0,0,0,9,1,2
2019136BE0020,2,2,1,1,29,6,3,0,0,0,0,0,9,-1,-1
2019136BE0589,1,1,3,1,13,3,3,5,1,0,0,0,0,1,2
2019136BE1149,1,1,1,2,25,5,3,0,0,0,0,0,9,1,4
2019136BE1406,1,1,3,2,62,9,1,5,3,0,0,0,0,2,4
2019136BE1439,1,1,3,2,9,2,3,9,5,0,0,0,0,1,3
2019136BE1718,2,1,1,1,19,4,3,0,0,0,0,0,1,1,5
2019136BE1755,1,1,1,1,15,3,3,0,0,0,0,0,1,1,2
2019136BF0791,1,1,3,2,16,4,3,5,1,0,0,0,0,1,1
2019136BG0959,1,1,3,1,17,4,3,8,1,0,0,0,0,1,1
2019136BG1306,2,1,1,1,30,6,2,0,0,0,0,0,4,1,1
2019136BG1306,2,2,2,1,18,4,2,0,0,0,0,0,4,1,1
2019136BH1510,1,1,1,2,38,7,3,0,0,0,0,0,9,1,10
2019136BI1902,2,1,1,1,49,8,2,0,0,0,0,0,1,1,1
2019136BJ1082,2,1,1,2,48,8,3,0,0,0,0,0,9,1,1
2019136BJ1213,2,1,1,2,46,8,3,0,0,0,0,0,9,-1,-1
2019136BJ1519,1,1,1,2,68,10,3,0,0,0,0,0,9,1,1
2019136BJ1669,1,1,3,2,52,8,3,9,5,0,0,0,0,1,3
2019136BJ1819,1,1,1,1,24,5,3,0,0,0,0,0,9,1,1
2019136BJ1819,2,2,1,1,32,6,3,0,0,0,0,0,9,1,1
2019136BK1405,1,1,1,1,48,8,3,0,0,0,0,0,9,1,4
2019136BK1405,3,2,1,1,63,9,3,0,0,0,0,0,9,3,7
2019136BL0145,1,1,1,1,27,6,3,0,0,0,0,0,9,-1,-1
2019136BL0227,1,1,3,1,56,9,2,9,5,0,0,0,0,1,2
2019136BL0482,1,1,3,2,15,3,3,5,1,0,0,0,0,1,5
2019136BL1737,2,1,1,2,23,5,3,0,0,0,0,0,9,1,1
2019136BL1737,2,2,2,2,24,5,3,0,0,1,0,0,9,1,1
2019136BM0249,2,1,1,2,36,7,3,0,0,0,0,0,1,1,5
2019136BM0266,1,1,2,1,20,4,3,0,0,1,0,0,8,1,1
2019136BM0266,1,2,2,1,22,5,3,0,0,2,0,0,8,1,1
2019136BM0266,2,3,1,1,31,6,3,0,0,0,0,0,9,1,5
2019136BM0513,2,1,1,2,21,5,3,0,0,0,0,0,9,1,8
2019136BM0513,2,2,2,1,2,1,3,0,0,2,0,0,9,1,8
2019136BN1318,1,1,2,2,61,9,3,0,0,1,0,0,9,1,5
2019136BN1318,1,2,2,2,42,7,3,0,0,2,0,0,9,1,5
2019136BN1431,2,1,2,2,9,2,3,0,0,2,0,0,9,1,2
2019136BN2039,1,1,3,1,53,8,3,8,1,0,0,0,0,1,3
2019136BO0281,1,1,1,1,23,5,2,0,0,0,0,0,9,1,1
2019136BO0281,1,2,2,1,22,5,3,0,0,1,0,0,9,1,5
2019136BO0281,1,3,2,1,20,4,2,0,0,2,0,0,9,1,5
2019136BP0962,1,1,1,1,42,7,2,0,0,0,0,0,9,1,2
2019136BP1357,1,1,3,1,83,11,2,10,9,0,0,0,0,1,5
2019136BQ0334,2,1,1,1,37,7,3,0,0,0,0,0,1,1,9
2019136BQ0398,1,1,3,2,44,7,3,5,9,0,0,0,0,1,3
2019136BQ0584,1,1,1,2,19,4,3,0,0,0,0,0,9,1,1
2019136BQ1295,1,1,2,2,28,6,3,0,0,0,4,0,11,1,4
2019136BQ1295,2,2,2,2,50,8,3,0,0,2,0,0,8,1,1
2019136BQ1585,1,1,3,1,54,8,3,5,1,0,0,0,0,1,1
2019136BR0277,1,1,3,2,13,3,3,1,9,0,0,0,0,1,3
2019136BR0978,1,1,3,2,16,4,2,1,3,0,0,0,0,1,2
2019136BR1068,2,1,1,1,48,8,3,0,0,0,0,0,1,1,1
2019136BS1185,2,1,1,2,53,8,3,0,0,0,0,0,9,1,1
2019136BS1473,2,1,1,1,58,9,3,0,0,0,0,0,9,-1,10
2019136BT0289,1,1,1,2,24,5,3,0,0,0,0,0,9,3,2
2019136BT0303,2,1,1,1,72,10,2,0,0,0,0,0,1,1,9
2019136BT0414,1,1,1,2,33,6,3,0,0,0,0,0,9,1,6
2019136BT1345,1,1,1,1,58,9,3,0,0,0,0,0,9,1,1
2019136BT1448,1,1,1,2,41,7,3,0,0,0,0,0,9,1,1
2019136BU1141,1,1,3,1,14,3,3,1,1,0,0,0,0,1,1
2019136BU1724,2,1,2,2,54,8,3,0,0,1,0,0,9,1,1
2019136C10256,1,1,1,1,27,6,3,0,0,0,0,0,9,1,8
2019136C10256,1,2,2,2,22,5,3,0,0,1,0,0,9,1,2
2019136C10665,1,1,1,1,31,6,2,0,0,0,0,0,17,3,7
2019136C20619,1,1,3,2,44,7,3,6,9,0,0,0,0,1,6
2019136C21434,1,1,1,2,67,10,3,0,0,0,0,0,9,1,3
2019136C21726,2,1,1,2,29,6,3,0,0,0,0,0,9,-1,-1
2019136C30854,1,1,3,2,68,10,2,1,3,0,0,0,0,1,4
2019136C40905,2,1,1,1,46,8,3,0,0,0,0,0,9,1,3
2019136C41582,1,1,1,1,34,6,3,0,0,0,0,0,9,1,1
2019136C41582,2,2,1,1,52,8,3,0,0,0,0,0,9,2,9
2019136C51259,1,1,2,2,20,4,3,0,0,1,0,0,9,1,3
2019136C51259,2,2,1,1,23,5,3,0,0,0,0,0,9,1,2
2019136C51713,1,1,2,2,15,3,3,0,0,2,0,0,9,1,3
2019136C61837,1,1,1,1,22,5,3,0,0,0,0,0,9,1,1
2019136C61837,1,2,2,1,20,4,3,0,0,1,0,0,9,1,1
2019136C61837,2,3,1,2,63,9,3,0,0,0,0,0,9,1,3
2019136C61837,2,4,2,2,24,5,3,0,0,1,0,0,9,1,3
2019136C70047,1,1,3,1,47,8,2,1,1,0,0,0,0,-1,-1
2019136C72096,1,4,1,1,19,4,2,0,0,0,0,0,9,1,1
2019136C72096,3,1,1,1,22,5,2,0,0,0,0,0,9,1,4
2019136C72096,3,2,2,1,21,5,2,0,0,1,0,0,9,1,8
2019136C72096,3,3,2,1,22,5,2,0,0,2,0,0,9,1,3
2019136C81104,1,1,3,2,51,8,3,5,1,0,0,0,0,1,8
2019136C81212,2,1,1,2,47,8,3,0,0,0,0,0,9,1,1
2019136C81398,1,1,3,1,11,3,3,5,1,0,0,0,0,1,1
2019136C81724,1,1,2,1,18,4,3,0,0,1,0,0,9,1,3
2019136C81724,1,2,2,1,18,4,3,0,0,2,0,0,9,1,5
2019136C90765,2,1,1,1,56,9,3,0,0,0,0,0,9,1,1
2019136C90989,1,1,3,1,11,3,2,5,2,0,0,0,0,1,6
2019136C91011,1,1,3,1,4,1,3,1,3,0,0,0,0,1,2
2019136C91039,2,1,1,2,39,7,3,0,0,0,0,0,9,1,8
2019136CA1185,1,1,3,2,18,4,3,5,1,0,0,0,0,1,2
2019136CA1216,1,1,1,2,35,6,3,0,0,0,0,0,9,1,1
2019136CA1216,1,2,2,2,15,3,3,0,0,2,0,0,9,1,1
2019136CA1216,1,3,2,2,7,2,3,0,0,2,0,0,9,1,1
2019136CA1384,1,1,1,2,61,9,3,0,0,0,0,0,9,1,3
2019136CA1438,1,1,3,1,89,11,2,4,4,0,0,0,0,1,1
2019136CB0210,1,1,3,2,66,10,3,5,1,0,0,0,0,1,1
2019136CB0242,1,1,3,2,54,8,3,1,1,0,0,0,0,1,4
2019136CB0586,1,1,1,1,21,5,3,0,0,0,0,0,9,-1,-1
2019136CB0586,1,2,2,1,28,6,3,0,0,1,0,0,9,-1,-1
2019136CB0741,2,1,1,1,19,4,3,0,0,0,0,0,1,1,3
2019136CB1131,1,1,2,1,20,4,2,0,0,2,0,0,9,1,9
2019136CC0200,1,1,1,2,46,8,2,0,0,0,0,0,9,3,9
2019136CC0789,2,1,1,1,62,9,3,0,0,0,0,0,9,1,5
2019136CC0789,2,2,2,2,67,10,3,0,0,1,0,0,9,1,5
2019136CC1106,1,1,3,2,17,4,1,8,1,0,0,0,0,1,2
2019136CC1403,1,1,3,1,62,9,2,8,5,0,0,0,0,1,2
2019136CC1477,1,1,3,1,9,2,2,5,1,0,0,0,0,1,1
2019136CD0879,1,1,3,2,83,11,2,5,1,0,0,0,0,1,8
2019136CD1164,1,1,3,2,51,8,3,5,1,0,0,0,0,-1,-1
2019136CD1446,1,1,3,1,16,4,3,5,3,0,0,0,0,1,1
2019136CD1455,1,1,3,1,45,7,2,7,3,0,0,0,0,1,5
2019136CE0735,1,1,1,1,35,6,3,0,0,0,0,0,3,1,7
2019136CE1033,1,1,3,1,15,3,3,5,4,0,0,0,0,1,2
2019136CE1051,1,1,3,2,49,8,3,6,9,0,0,0,0,1,1
2019136CE1519,2,1,1,2,27,6,3,0,0,0,0,0,9,3,8
2019136CE1970,1,1,3,1,17,4,2,5,4,0,0,0,0,1,4
2019136CF0440,2,1,1,1,56,9,2,0,0,0,0,0,1,-1,-1
2019136CF0743,2,1,1,1,57,9,3,0,0,0,0,0,9,3,7
2019136CF0743,2,2,2,2,54,8,3,0,0,1,0,0,9,3,9
2019136CF1352,1,1,3,1,18,4,2,10,7,0,0,0,0,1,3
2019136CF1352,1,2,3,1,15,3,3,10,7,0,0,0,0,1,2
2019136CF1352,1,3,3,1,16,4,3,10,7,0,0,0,0,1,2
2019136CF1352,1,4,3,1,16,4,3,10,7,0,0,0,0,1,5
2019136CG1300,1,1,3,2,61,9,2,5,2,0,0,0,0,1,3
2019136CG1310,2,1,1,1,47,8,3,0,0,0,0,0,9,1,9
2019136CG1345,1,1,1,2,72,10,3,0,0,0,0,0,9,-1,-1
2019136CH0285,1,1,1,2,33,6,3,0,0,0,0,0,9,1,2
2019136CH0285,2,2,1,1,68,10,3,0,0,0,0,0,9,1,4
2019136CH1164,1,1,1,1,27,6,3,0,0,0,0,0,9,1,1
2019136CH1164,2,2,1,1,20,4,3,0,0,0,0,0,9,1,4
2019136CH1478,2,1,1,1,18,4,3,0,0,0,0,0,3,1,2
2019136CI1516,1,1,3,2,22,5,3,5,1,0,0,0,0,1,1
2019136CI1548,1,1,3,1,43,7,2,1,1,0,0,0,0,1,1
2019136CJ0524,1,1,3,2,81,11,3,5,9,0,0,0,0,1,3
2019136CJ1279,2,1,1,1,25,5,3,0,0,0,0,0,1,1,1
2019136CJ1358,1,1,3,1,15,3,3,1,1,0,0,0,0,1,1
2019136CK1664,1,1,1,1,21,5,3,0,0,0,0,0,9,1,7
